,IDX,RA_ICRS,DE_ICRS,Source,Plx,PM,pmRA,pmDE,Gmag,e_Gmag,BPmag,e_BPmag,RPmag,e_RPmag,GRVSmag,e_GRVSmag,BR_RP,BP_G,G_RP,pscol,Teff,Dist,Rad,Lum_Flame,Mass_Flame,Age_Flame,z_Flame,SpType_ELS
297446,11773,59.70420327276,22.20995796026,53310512765238784,1.2616,13.26,0.674,-13.243,14.780087,0.002764,15.251503,0.003194,14.136686,0.003888,13.77441,0.083662,1.114817,0.471416,0.643401,,5682.6,711.4041,0.9147,0.91428363,0.965,6.155,0.55848753,G      
462114,76441,67.98147303137,31.4613530089,171364487826998016,1.1237,12.676,-3.508,-12.181,11.767633,0.002763,12.678307,0.002819,10.831782,0.003795,10.430538,0.011486,1.846524,0.910673,0.935851,,4644.6,711.8198,7.8791,36.48717,2.803,0.455,0.07323292,K      
343586,57913,78.80392479571,30.83264200861,180252841044452224,4.7064,66.977,50.076,-44.478,11.357565,0.002781,11.701549,0.00282,10.845614,0.003792,10.649831,0.012618,0.855934,0.343984,0.511951,,5781.5,208.9268,1.0122,1.0203106,1.002,4.783,0.51456505,G      
233022,47349,49.67384716182,29.70904185453,122324761695146112,1.7299,12.461,11.263,-5.33,14.318553,0.003096,14.913868,0.003245,13.524495,0.003894,13.241941,0.065068,1.389373,0.595315,0.794058,,5806.6,508.5553,1.0098,1.2697601,0.991,7.742,0.5137815,F      
437995,52322,71.56937316832,25.12896495645,147384418398003456,0.408,5.763,-2.043,-5.389,14.83919,0.002779,16.314098,0.00393,13.666234,0.003839,13.10522,0.065962,2.647864,1.474909,1.172956,,6096.4,2882.5881,12.4834,131.39374,3.058,0.346,0.14101662,K      
172879,72879,15.34063539279,63.24751288809,522975150915769344,0.3347,2.471,-2.432,-0.437,13.920404,0.002762,14.299583,0.002915,13.355062,0.003881,,,0.944521,0.379179,0.565342,,13660.3,2585.2896,2.7963,292.29907,3.906,,0.64320946,B      
285179,99506,82.90553841395,36.47155951767,183464136552697216,0.8845,9.081,6.212,-6.623,14.694122,0.002775,15.147615,0.00339,14.062703,0.003897,13.962558,0.121384,1.084912,0.453493,0.631419,,5843.4,1045.5868,1.3733,2.1064389,1.043,8.485,0.50921816,F      
14391,14391,21.53115509496,56.66779643712,412551541735768960,0.5139,1.878,-1.862,0.242,11.826908,0.002789,12.046234,0.002826,11.453546,0.003792,11.306632,0.017266,0.592689,0.219326,0.373363,,7482.8,761.0392,2.0999,12.694628,1.748,1.093,0.5023433,A      
351366,65693,80.24244894647,40.18260212012,194029034547122944,1.7847,2.664,-2.523,0.856,14.261301,0.002831,14.700049,0.003676,13.654062,0.004211,13.39541,0.051549,1.045987,0.438748,0.607239,,5294.6,549.492,0.8906,0.56587183,0.856,10.697,0.61004627,G      
232204,46531,54.48949167277,30.5476070344,120407625733349632,0.5481,1.13,-0.622,-0.944,13.905622,0.002764,14.462784,0.003005,13.182799,0.003882,12.817932,0.094579,1.279985,0.557162,0.722822,,6549.6,1274.3053,2.596,18.928303,1.823,1.452,0.39839476,F      
450997,65324,69.75399808638,31.39345959178,159654246610580352,2.6773,23.008,17.072,-15.424,14.348917,0.002765,15.053257,0.003092,13.531679,0.003838,13.145857,0.067855,1.521578,0.70434,0.817238,,5377.6,351.6969,0.797,0.5236993,0.915,2.215,0.6903341,K      
339981,54308,67.18349374874,32.10556535932,171644141738904064,0.8371,6.801,4.077,-5.443,14.645958,0.002774,15.170735,0.00351,13.955975,0.003954,13.873458,0.18759,1.214761,0.524777,0.689983,,5673.0,1005.9178,1.5045,2.702866,1.058,8.88,0.36614543,G      
104745,4745,79.39825770445,39.15459659117,187877163909901184,0.2147,1.417,-0.482,-1.333,14.667572,0.002764,15.12178,0.003032,14.024324,0.003927,,,1.097456,0.454208,0.643248,,11580.8,5150.8257,4.8801,231.07155,3.487,0.201,0.41440195,B      
330856,45183,65.0587308746,23.13214927072,148831788019133568,1.803,1.948,-0.668,1.83,12.989528,0.002766,13.378012,0.002863,12.426419,0.003829,12.155664,0.043372,0.951592,0.388484,0.563108,,5626.9,542.6034,1.4359,1.8817828,0.973,11.857,0.49650666,G      
552969,67296,91.6180833988,18.73491826091,3374375420139963520,0.18,0.913,0.715,-0.567,15.189923,0.002798,16.586174,0.005251,14.044035,0.004082,13.518281,0.132858,2.542139,1.396251,1.145888,,6731.4,2480.8452,8.0395,92.23065,2.746,0.455,0.19541357,M      
213524,27851,56.20148901596,26.24388815311,70248351951162624,0.8539,6.071,1.197,-5.952,12.848303,0.002766,13.170967,0.003019,12.349112,0.003919,12.122577,0.023148,0.821856,0.322664,0.499191,,6278.4,1253.2432,2.9106,9.750005,1.604,2.04,0.30701515,F      
161571,61571,25.72027304221,60.17233888739,509636185074014592,0.3893,2.02,-1.76,-0.991,11.188207,0.002769,11.289672,0.00281,10.974812,0.003786,,,0.31486,0.101465,0.213395,,16676.5,4858.4546,9.7068,1417.3507,5.713,,0.5185478,B      
486379,706,58.64505953991,21.88371044607,63795455648004608,7.257,48.382,18.871,-44.55,14.622399,0.002809,15.831817,0.004069,13.535269,0.003962,13.008509,0.039691,2.296548,1.209417,1.087131,,3632.0,137.6703,0.6123,0.0552348,0.552,13.156,0.38381806,M      
50190,50190,343.28752160687,56.23741081647,2003807650408684800,0.9752,9.261,-8.552,-3.554,13.283876,0.002772,13.596528,0.00305,12.793889,0.004013,12.616125,0.056707,0.802639,0.312652,0.489987,,6618.0,1003.4084,1.8044,5.321607,1.414,2.07,0.43058464,A      
595958,10285,288.72703501324,13.7422299611,4320117185730120192,0.0125,8.071,-4.116,-6.942,16.38211,0.002831,17.871302,0.014239,15.161052,0.005366,,,2.71025,1.489191,1.221059,,15010.7,2092.1572,2.9267,400.0079,4.343,,0.92983294,O      
146098,46098,34.36492252009,56.6512168228,458333075613618944,0.4016,1.486,-0.724,-1.298,12.282179,0.002767,12.394807,0.002836,12.065941,0.003794,,,0.328866,0.112628,0.216238,,13924.9,2673.3618,3.5384,418.0848,4.37,,0.6289918,B      
502005,16332,171.51367023231,64.94253850442,1056425207353337088,7.5138,130.739,-125.084,-38.033,14.198175,0.002781,15.249341,0.003385,13.180229,0.003976,12.715858,0.032896,2.069112,1.051166,1.017946,,4938.2,132.4006,0.5496,0.07721952,0.611,3.945,0.612039,M      
347217,61544,76.12738546126,38.41175796523,186881281251503104,3.8624,25.801,1.027,-25.781,12.192411,0.002763,12.572425,0.002836,11.646325,0.003791,11.419747,0.008864,0.9261,0.380013,0.546086,,5672.7,252.485,0.9068,0.7976558,0.985,2.908,0.56410897,G      
353798,68125,89.19758596235,47.16931128387,198047027989516288,1.4484,11.774,7.252,-9.275,14.660673,0.00277,15.093447,0.003077,14.064002,0.003887,13.792409,0.087691,1.029445,0.432774,0.596671,,5509.3,611.1269,0.7717,0.58926487,0.953,0.788,0.6428728,G      
192966,7293,44.74544150343,10.05223624313,27095063180493056,1.1565,6.006,-3.165,-5.104,12.765113,0.002771,13.221519,0.003032,12.129758,0.003819,11.842556,0.022605,1.091762,0.456407,0.635355,,5912.0,712.7167,2.2459,7.9021864,1.476,2.817,0.45579073,F      
108236,8236,82.88712350381,40.77079293004,194248730713595008,0.2329,0.393,0.119,-0.374,13.636601,0.002772,13.795685,0.00296,13.339955,0.003853,,,0.455729,0.159083,0.296646,,14138.4,3474.136,2.7946,326.69962,4.057,,0.67676276,B      
323782,38109,40.48183413154,32.53785690075,133736558522809344,0.8068,3.765,-3.763,0.103,13.664889,0.002767,14.022956,0.002937,13.137413,0.00383,12.8911,0.040839,0.885543,0.358067,0.527476,,5912.0,1148.2361,1.9516,4.272882,1.219,5.086,0.48251984,G      
496187,10514,19.85316311277,72.38219578357,535028066092321792,0.2885,3.031,-2.903,0.874,11.591821,0.002932,13.194514,0.006041,10.377077,0.004465,9.822906,0.007365,2.817437,1.602694,1.214744,,3629.1,4181.8794,117.384,1197.0496,1.92,1.357,0.00462242,M      
136381,36381,0.12407727765,61.92669890489,429905786593072384,0.56,1.583,-1.248,-0.973,11.102964,0.002768,11.309777,0.002834,10.742217,0.003794,,,0.56756,0.206813,0.360747,,11921.3,1446.8866,4.4509,503.9327,4.128,,0.4869575,B      
283104,97431,81.17095787743,33.43675543165,182474266851201664,0.8367,3.674,2.583,-2.614,13.834603,0.002763,14.28181,0.002967,13.21466,0.00384,12.886786,0.048996,1.06715,0.447207,0.619944,,5669.1,967.8911,1.8775,4.495528,1.26,4.652,0.491874,F      
394395,8722,59.44282885767,13.99355195808,38767753500467840,0.4835,5.591,3.747,-4.149,14.811076,0.002767,15.498585,0.003831,14.013727,0.004323,13.853216,0.201923,1.484858,0.687509,0.797349,,5228.3,1246.733,2.2881,7.4892316,1.4,3.429,0.21066667,K      
447201,61528,73.79468340607,29.65345277473,156802113448505344,0.2483,3.052,1.117,-2.84,14.219352,0.002764,15.070835,0.003046,13.310442,0.003842,12.887079,0.066241,1.760393,0.851483,0.90891,,4903.1,3267.1223,10.5846,64.51128,2.703,0.502,0.07942276,K      
437901,52228,71.05650149217,24.12986924257,147214818729555712,0.2928,2.487,-0.723,-2.379,14.944604,0.002768,15.847878,0.003445,14.002641,0.003888,13.587301,0.118041,1.845237,0.903274,0.941963,,5336.7,3620.1875,8.303,34.709286,2.295,0.786,0.17852844,K      
101437,1437,79.18833379723,31.19297370929,180357810045832960,0.2841,1.131,0.323,-1.084,14.33389,0.002772,14.589882,0.002957,13.909619,0.004088,,,0.680263,0.255992,0.424271,,11116.6,2637.766,2.1039,87.097374,2.869,0.215,0.6493717,B      
480410,94737,82.88903257099,36.18814428129,183411939813342592,0.2532,0.609,-0.011,-0.609,14.97175,0.002781,15.923839,0.004362,14.009003,0.003957,13.526085,0.091638,1.914836,0.952088,0.962748,,5152.9,2473.8833,6.1097,22.687756,2.101,1.015,0.20715475,K      
112114,12114,75.08859148378,42.18143181271,201782305214736000,0.0491,0.437,0.0,-0.437,16.159094,0.002798,16.444738,0.004438,15.704027,0.004974,,,0.740711,0.285645,0.455067,,11410.4,3988.7473,1.4216,32.608223,,,0.906557,B      
99021,99021,101.55306266429,1.9704721787,3125987394010778880,1.3985,12.385,-6.058,-10.803,11.571548,0.002807,11.716315,0.003009,11.312567,0.003875,11.202867,0.008874,0.403749,0.144768,0.258981,,7628.9,744.1921,1.9572,10.062827,1.683,0.92,0.5076916,A      
280776,95103,79.55637281077,33.26650666303,181122589101465472,0.6692,1.236,0.11,-1.231,14.530958,0.002791,14.879265,0.003143,14.008195,0.003936,13.925951,0.151943,0.87107,0.348307,0.522763,,6657.9,1352.7513,1.4562,4.0993624,1.355,1.771,0.5378512,F      
165029,65029,25.95265949638,62.33609547005,511595647941110528,0.3341,1.195,-1.137,-0.368,12.125029,0.002763,12.454592,0.002841,11.614203,0.003796,,,0.840388,0.329563,0.510825,,16247.6,3186.2522,6.6111,2128.4456,6.134,,0.5599996,B      
537129,51456,298.05241729997,67.53015685305,2249055299522084224,4.5949,33.614,-9.837,-32.143,15.229183,0.002789,16.278448,0.004123,14.209817,0.003938,13.886872,0.161194,2.068631,1.049265,1.019366,,3862.1,217.7863,0.5965,0.07142481,0.587,11.966,0.6160823,M      
376791,91118,47.75964564273,39.22204348785,238722120629347200,0.9219,7.703,3.977,-6.597,14.302316,0.002765,14.742835,0.003143,13.693137,0.003937,13.489354,0.044513,1.049698,0.440519,0.609179,,5727.0,660.9219,0.9787,2.1720183,1.012,9.993,0.52056414,G      
104145,4145,78.68417250685,36.0072974881,186919317483519232,0.7454,4.057,2.311,-3.334,11.131043,0.002806,11.247533,0.00285,10.870106,0.003802,10.755037,0.012799,0.377427,0.116489,0.260938,,10314.9,847.4288,2.387,59.383175,2.595,0.293,0.5406687,B      
9554,9554,66.85704919587,51.45554142182,271169808278656128,0.2434,0.437,0.354,-0.257,15.347871,0.002773,16.368055,0.004184,14.33869,0.003977,13.824451,0.08346,2.029366,1.020185,1.009181,,8715.0,2316.8389,4.089,151.39156,2.908,0.402,0.22208798,A      
539156,53483,8.15960315148,-8.75667407552,2426981329142359040,6.1683,59.494,53.305,26.42,15.15986,0.002836,16.282211,0.003969,14.095139,0.003878,13.604574,0.06919,2.187073,1.122352,1.064721,,3758.7,158.3585,0.4964,0.045118127,0.528,7.376,0.6499857,M      
146403,46403,34.78885335705,57.10419849476,458374406074502784,0.4158,1.468,-0.575,-1.35,12.145097,0.002766,12.38996,0.002865,11.73852,0.00381,,,0.651441,0.244864,0.406577,,15001.1,2760.7021,5.0256,778.39655,4.851,,0.6559721,B      
186620,947,46.59313426724,5.27847716551,3853139716004736,4.5628,29.77,28.298,-9.245,9.55258,0.00277,9.784702,0.002848,9.162531,0.003798,9.013881,0.007947,0.622171,0.232122,0.390049,,6631.8,218.2095,1.8743,6.1067033,1.455,2.031,0.46596894,F      
353045,67372,88.84468621171,44.61580435012,196631093234539520,1.4881,11.214,-1.606,-11.098,13.062236,0.002765,13.462167,0.002907,12.490657,0.003874,12.277828,0.017456,0.97151,0.399931,0.571579,,5748.9,651.615,1.5941,2.297936,1.009,10.826,0.3238705,G      
261494,75821,74.62285972949,33.55781298255,160921983517992832,1.3108,7.059,-5.822,-3.992,14.507386,0.002763,15.174229,0.003127,13.704393,0.003868,13.288184,0.066676,1.469835,0.666842,0.802993,,6093.0,704.8491,1.3543,2.4713998,1.164,4.719,0.36508235,F      
509426,23753,317.37551713409,3.70228301637,1731981919011467392,0.5545,12.294,-10.318,-6.685,9.734615,0.004318,11.930517,0.020332,8.365564,0.010039,7.898814,0.026579,3.564953,2.195902,1.369051,,3328.2,1800.215,134.3501,1524.252,1.57,2.532,0.00372526,M      
491104,5431,31.98919256462,43.31637911769,345650004387596288,2.3466,11.398,0.053,-11.398,15.527827,0.006706,16.464298,0.004738,14.4159,0.004047,14.086736,0.112134,2.048398,0.936471,1.111927,,4486.3,273.88,0.7061,0.20721518,0.705,5.662,0.34312326,M      
342131,56458,64.23866132022,35.58247962546,176948774243823872,0.6341,3.374,3.308,-0.668,14.544641,0.002786,15.020717,0.005031,13.838031,0.008655,13.655178,0.133259,1.182686,0.476076,0.70661,,5852.4,1162.7795,1.7766,5.3561563,1.303,4.054,0.46401682,G      
477068,91395,77.36235825943,33.64918700281,181799544667168896,0.3249,0.605,-0.174,0.58,14.398606,0.002764,15.293712,0.002967,13.463984,0.003815,13.064084,0.072667,1.829728,0.895105,0.934623,,5226.5,3229.6858,9.5315,44.077118,2.449,0.658,0.16793565,K      
200330,14657,64.62064472477,17.00803910694,45787757285853824,0.702,4.889,4.789,-0.981,14.89038,0.002772,15.385502,0.003453,14.215304,0.003915,13.956464,0.131878,1.170198,0.495122,0.675076,,6384.4,1143.1151,1.4042,4.0281544,1.319,2.833,0.38498625,F      
262114,76441,73.45361229265,33.34075095985,161607013622093568,0.5146,0.801,-0.243,-0.763,14.922951,0.002767,15.569692,0.003333,14.132353,0.003886,13.70336,0.128063,1.437339,0.646741,0.790598,,5883.5,1190.9731,1.8847,8.564545,1.506,2.658,0.47057235,F      
348286,62613,79.07714683029,39.11047863553,188623693646153088,2.7696,22.361,7.716,-20.988,12.294926,0.00276,12.661837,0.002828,11.759746,0.003793,11.5566,0.017822,0.902091,0.366911,0.53518,,5672.9,353.254,1.1935,1.2860816,0.947,11.19,0.56645465,G      
601624,15951,13.16911714696,-73.35243522206,4685883055938421760,0.0322,1.729,0.762,-1.552,16.312902,0.002928,16.061773,0.010824,16.242275,0.012904,,,-0.180502,-0.251129,0.070627,,19692.5,21166.23,2.4372,844.5772,,,1.4346753,O      
425807,40134,38.77100615789,25.62623508049,126397146605502592,0.4957,4.781,-1.214,-4.624,12.173141,0.002771,12.763128,0.002986,11.441664,0.003798,11.136069,0.015884,1.321465,0.589988,0.731477,,5009.5,1985.7716,10.907,65.54779,2.599,0.558,0.13240445,K      
284678,99005,82.52390545118,35.24695137917,183251273677713152,2.8663,21.429,11.522,-18.068,10.527625,0.002764,10.786158,0.002876,10.108405,0.003793,9.942456,0.005967,0.677753,0.258533,0.41922,,6699.3,346.6103,1.9695,6.9787116,1.502,1.866,0.47244447,F      
32356,32356,112.13636671742,54.75437676672,988561597340525056,1.1165,31.791,-3.643,-31.582,11.958995,0.003966,12.159575,0.009414,11.648759,0.016877,11.461616,0.0294,0.510817,0.200581,0.310236,,7412.1,800.0198,2.0258,12.599042,1.741,1.136,0.47365612,A      
446307,60634,77.05341735802,29.98134964642,156268124459698816,0.3035,2.486,1.143,-2.208,15.172234,0.002773,15.925337,0.003299,14.31499,0.003907,13.832372,0.149717,1.610347,0.753103,0.857244,,5538.2,1978.039,3.2865,15.968372,1.752,1.724,0.20191154,K      
63208,63208,288.48615325865,38.14611774127,2099354862957777280,0.7412,19.365,-2.232,-19.236,12.190533,0.002762,12.405427,0.002859,11.838413,0.003799,11.69388,0.017866,0.567014,0.214894,0.352119,,7676.1,1310.5046,2.932,27.855871,2.069,0.862,0.47744462,A      
28033,28033,118.30044182566,16.58959557716,667071063169805696,0.6648,6.938,-6.818,-1.286,11.824107,0.002783,11.886646,0.002852,11.699179,0.003803,11.62716,0.021186,0.187468,0.062539,0.124928,,9099.1,1146.4742,2.0811,39.930233,2.307,0.507,0.6521061,A      
392429,6756,47.42213328503,15.17927495869,31060516289930752,0.6766,7.118,-6.624,-2.604,11.780712,0.002762,12.399537,0.00292,11.023309,0.003807,10.711909,0.015393,1.376228,0.618825,0.757403,,4996.9,1584.6741,11.2055,54.876923,2.801,0.455,0.07265808,K      
516811,31138,314.2515446498,33.89568794174,1866481431237668096,0.0387,2.491,-1.445,-2.029,14.25615,0.002887,15.417975,0.004692,13.197146,0.004185,12.682946,0.025848,2.220829,1.161825,1.059004,,4511.1,5102.886,26.2035,241.82356,3.602,0.233,0.02270794,M      
121557,21557,71.52848518438,44.81122350575,252947052315009408,0.2984,1.442,-0.067,-1.441,15.625749,0.002775,16.096617,0.003443,14.968802,0.004123,,,1.127815,0.470868,0.656947,,9966.6,4288.1797,2.9474,37.823364,2.368,0.27,0.4685671,B      
357444,71771,71.68452855259,41.49237809602,203358008454415360,0.7629,9.259,1.504,-9.136,13.533786,0.00276,14.005665,0.002853,12.89806,0.003805,12.602058,0.026003,1.107605,0.471879,0.635726,,5529.2,1179.1051,2.7137,7.0766253,1.457,2.962,0.3138305,G      
412915,27242,28.71443995462,16.13333694874,90349348651024768,2.6854,43.074,21.094,-37.555,13.918714,0.002763,14.414968,0.003107,13.26741,0.003883,12.944981,0.113904,1.147557,0.496254,0.651303,,4888.9,372.4141,0.8065,0.33181766,0.776,13.096,0.6212973,K      
581766,96093,277.02126483574,-27.68280404025,4051664682948783488,0.192,10.69,-2.019,-10.498,12.801684,0.004461,14.308769,0.017446,11.614355,0.008719,11.050092,0.026319,2.694414,1.507085,1.187329,,3571.3,5408.004,83.2596,624.8837,1.924,1.345,0.00588835,M      
370004,84331,63.22030189936,38.61045783703,225883054629988096,8.4907,38.723,17.986,-34.292,9.763265,0.002761,10.078151,0.002806,9.283789,0.003787,9.112898,0.007172,0.794362,0.314886,0.479476,,5911.7,117.1088,1.0962,1.3216338,1.039,4.936,0.61324555,G      
224046,38373,35.39786392189,25.10201709272,102919927652666624,0.8105,4.525,4.466,0.727,14.530953,0.002772,14.861055,0.003312,14.032798,0.004239,13.83634,0.091241,0.828258,0.330102,0.498156,,5830.1,1512.0641,1.6832,1.7643536,1.003,9.606,0.33782074,F      
329199,43526,45.35249925932,39.5724624004,143615498697858176,1.0046,5.48,4.991,-2.263,14.01067,0.002766,14.360165,0.003044,13.492713,0.00382,13.334517,0.095703,0.867452,0.349495,0.517957,,5582.5,924.8095,1.4034,1.8461589,0.96,12.561,0.5351076,G      
159363,59363,31.87649358277,60.24007535134,507575597212065664,0.2601,0.997,-0.88,-0.47,15.797485,0.002776,16.375887,0.00377,15.037131,0.003966,,,1.338756,0.578402,0.760354,,9756.5,3417.9207,2.5951,56.50527,2.52,0.386,0.6054853,B      
26543,26543,46.29903935931,72.82753621281,544222040585057024,1.4193,2.583,-2.188,-1.374,12.239834,0.002762,12.497702,0.002846,11.828768,0.003793,11.658257,0.026053,0.668934,0.257868,0.411066,,8736.7,745.3553,1.7027,13.846928,1.888,0.231,0.7557613,A      
43528,43528,326.93244954145,41.03531995796,1954468474855061632,1.3229,4.388,4.37,0.396,12.570482,0.00276,12.903554,0.002825,12.068048,0.003788,11.835496,0.014491,0.835506,0.333072,0.502435,,7259.2,775.0605,1.9387,8.128103,1.59,1.163,0.47768047,A      
341080,55407,71.88892926613,36.48829078481,174433607033753472,1.4724,13.557,10.407,-8.689,14.743974,0.002766,15.427346,0.00308,13.930079,0.003865,13.567922,0.128644,1.497267,0.683373,0.813894,,6025.4,634.238,1.1185,1.6216516,1.081,4.497,0.45757547,G      
254852,69179,72.30828497437,27.12565428107,154421151081443712,2.1568,12.195,7.228,-9.822,12.912845,0.002763,13.551986,0.002859,12.136567,0.003806,11.786629,0.01981,1.415419,0.639141,0.776278,,6078.4,459.7509,1.7424,3.6766593,1.184,5.338,0.35115612,F      
211263,25590,57.99604568237,24.2977928384,66545368590091904,1.3017,6.784,6.474,-2.027,13.463437,0.002762,13.835909,0.002903,12.91597,0.003817,12.713991,0.028615,0.919939,0.372472,0.547467,,5693.1,728.1666,1.4519,2.0524666,0.998,10.827,0.54127836,F      
457394,71721,63.75993632946,30.58363654922,165974651765643264,2.1692,17.877,-12.766,-12.515,14.216852,0.002761,14.762049,0.002986,13.513842,0.003843,13.289605,0.071409,1.248207,0.545197,0.703011,,5501.2,414.7386,0.7902,0.60735554,0.946,2.029,0.60528636,K      
223852,38179,37.47663930086,25.46687125086,102418893947683200,1.6436,0.896,0.82,0.36,12.640932,0.002769,12.978894,0.002894,12.125488,0.0038,11.900242,0.023528,0.853406,0.337962,0.515444,,5892.2,641.7046,1.7508,2.8750498,1.1,7.268,0.33945242,F      
547704,62031,134.00792227782,-0.59565321125,3074319379815473920,15.0735,55.928,18.264,-52.861,12.691186,0.002764,13.679853,0.002904,11.706704,0.003812,11.259268,0.009527,1.973148,0.988667,0.984482,,3776.0,67.0151,0.5723,0.06253307,0.585,0.875,0.6547382,M      
